"pid","filename.x","type.x","year","month","commits.x","mdegree.x","mdegree2.x","mbetween.x","mbetween2.x","mclose.x","mclose2.x","mweight.x","diameter.x","networksize.x","networksize2.x","age.x","density.x","connect.x","filename.y","type.y","commits.y","mdegree.y","mdegree2.y","mbetween.y","mbetween2.y","mclose.y","mclose2.y","mweight.y","diameter.y","networksize.y","networksize2.y","age.y","density.y","connect.y"
16035,"OssMMNet2003_11_16035.net","MM",2003,11,1348,1.818,3.306,0,0,0.114522,0.013115288484,2.1,1,11,121,31,0.181818,0.181818,"OssPPNet2003_11_16035.net","PP",1348,4,16,0,0,1,1,1.6,1,5,25,11,1,1
16035,"OssMMNet2003_12_16035.net","MM",2003,12,588,1.818,3.306,0,0,0.114522,0.013115288484,2.1,1,11,121,32,0.181818,0.181818,"OssPPNet2003_12_16035.net","PP",588,6,36,0,0,1,1,1.28571,1,7,49,12,1,1
16035,"OssMMNet2004_1_16035.net","MM",2004,1,659,1.818,3.306,0,0,0.114522,0.013115288484,2,1,11,121,33,0.181818,0.181818,"OssPPNet2004_1_16035.net","PP",659,6,36,0,0,1,1,1.19048,1,7,49,1,1,1
16035,"OssMMNet2004_2_16035.net","MM",2004,2,558,2.364,5.587,0.181818,0.033057785124,0.131246,0.017225512516,2.23077,2,11,121,34,0.236364,0.272727,"OssPPNet2004_2_16035.net","PP",558,7.4,54.76,0.8,0.64,0.872941,0.762025989481,1.24324,2,10,100,2,0.822222,1
16035,"OssMMNet2004_3_16035.net","MM",2004,3,567,3,9,0.25,0.0625,0.130719,0.017087456961,2.33333,2,12,144,35,0.272727,0.318182,"OssPPNet2004_3_16035.net","PP",567,7,49,0,0,1,1,1.5,1,8,64,3,1,1
16035,"OssMMNet2004_4_16035.net","MM",2004,4,213,2.667,7.111,0.416667,0.173611388889,0.129914,0.016877647396,2.375,2,12,144,36,0.242424,0.318182,"OssPPNet2004_4_16035.net","PP",213,7,49,0,0,1,1,1.53571,1,8,64,4,1,1
16035,"OssMMNet2004_5_16035.net","MM",2004,5,1228,4.667,21.778,0.666667,0.444444888889,0.201291,0.040518066681,2.57143,2,12,144,37,0.424242,0.545455,"OssPPNet2004_5_16035.net","PP",1228,7,49,0,0,1,1,1.85714,1,8,64,5,1,1
16035,"OssMMNet2004_6_16035.net","MM",2004,6,221,6,36,0.75,0.5625,0.277935,0.077247864225,2.55556,2,12,144,38,0.545455,0.681818,"OssPPNet2004_6_16035.net","PP",221,7,49,0,0,1,1,2,1,8,64,6,1,1
16035,"OssMMNet2004_7_16035.net","MM",2004,7,63,5.667,32.111,0.916667,0.840278388889,0.275061,0.075658553721,2.47059,2,12,144,39,0.515152,0.681818,"OssPPNet2004_7_16035.net","PP",63,7,49,0,0,1,1,1.92857,1,8,64,7,1,1
16035,"OssMMNet2004_8_16035.net","MM",2004,8,353,5.667,32.111,0.916667,0.840278388889,0.275061,0.075658553721,2.47059,2,12,144,40,0.515152,0.681818,"OssPPNet2004_8_16035.net","PP",353,7,49,0,0,1,1,1.92857,1,8,64,8,1,1
16035,"OssMMNet2004_9_16035.net","MM",2004,9,982,6.167,38.028,0.666667,0.444444888889,0.27943,0.0780811249,2.54054,2,12,144,41,0.560606,0.681818,"OssPPNet2004_9_16035.net","PP",982,7,49,0,0,1,1,2,1,8,64,9,1,1
16035,"OssMMNet2004_10_16035.net","MM",2004,10,5096,7,49,1.08333,1.1736038889,0.42433,0.1800559489,2.61905,2,12,144,42,0.636364,0.833333,"OssPPNet2004_10_16035.net","PP",5096,7,49,0,0,1,1,2.21429,1,8,64,10,1,1
16035,"OssMMNet2004_11_16035.net","MM",2004,11,3706,7.818,61.124,0.181818,0.033057785124,0.454349,0.206433013801,3.32558,2,11,121,43,0.781818,0.818182,"OssPPNet2004_11_16035.net","PP",3706,6,36,0,0,1,1,3.04762,1,7,49,11,1,1
16035,"OssMMNet2004_12_16035.net","MM",2004,12,850,7.636,58.314,0.272727,0.074380016529,0.450388,0.202849350544,3.35714,2,11,121,44,0.763636,0.818182,"OssPPNet2004_12_16035.net","PP",850,7,49,0,0,1,1,2.85714,1,8,64,12,1,1
16035,"OssMMNet2005_1_16035.net","MM",2005,1,823,7.636,58.314,0.272727,0.074380016529,0.450388,0.202849350544,3.21429,2,11,121,45,0.763636,0.818182,"OssPPNet2005_1_16035.net","PP",823,6.25,39.062,0.375,0.140625,0.915625,0.838369140625,2.6,2,8,64,1,0.892857,1
16035,"OssMMNet2005_2_16035.net","MM",2005,2,564,7.091,50.281,0.545455,0.297521157025,0.439333,0.193013484889,3.02564,2,11,121,46,0.709091,0.818182,"OssPPNet2005_2_16035.net","PP",564,6,36,0,0,1,1,2.66667,1,7,49,2,1,1
16035,"OssMMNet2005_3_16035.net","MM",2005,3,312,6.909,47.736,0.636364,0.404959140496,0.435874,0.189986143876,3,2,11,121,47,0.690909,0.818182,"OssPPNet2005_3_16035.net","PP",312,5.429,29.469,0.285714,0.081632489796,0.923469,0.852794993961,2.63158,2,7,49,3,0.904762,1
16035,"OssMMNet2005_4_16035.net","MM",2005,4,1419,7.2,51.84,0,0,0.46,0.2116,3.02778,1,10,100,48,0.8,0.8,"OssPPNet2005_4_16035.net","PP",1419,5.429,29.469,0.285714,0.081632489796,0.923469,0.852794993961,2.42105,2,7,49,4,0.904762,1
16035,"OssMMNet2005_5_16035.net","MM",2005,5,278,7.2,51.84,0,0,0.46,0.2116,3.02778,1,10,100,49,0.8,0.8,"OssPPNet2005_5_16035.net","PP",278,4,16,0,0,1,1,3.7,1,5,25,5,1,1
16035,"OssMMNet2005_6_16035.net","MM",2005,6,666,7.2,51.84,0,0,0.46,0.2116,2.80556,1,10,100,50,0.8,0.8,"OssPPNet2005_6_16035.net","PP",666,4,16,0,0,1,1,3.4,1,5,25,6,1,1
16035,"OssMMNet2005_7_16035.net","MM",2005,7,1503,8,64,0,0,1,1,2.80556,1,9,81,51,1,1,"OssPPNet2005_7_16035.net","PP",1503,4,16,0,0,1,1,3.4,1,5,25,7,1,1
16035,"OssMMNet2005_8_16035.net","MM",2005,8,1241,6.444,41.531,0.777778,0.604938617284,0.861728,0.742575145984,2.96552,2,9,81,52,0.805556,1,"OssPPNet2005_8_16035.net","PP",1241,4,16,0,0,1,1,3.2,1,5,25,8,1,1
16035,"OssMMNet2005_9_16035.net","MM",2005,9,1858,5.8,33.64,0.7,0.49,0.427579,0.182823801241,2.96552,2,10,100,53,0.644444,0.8,"OssPPNet2005_9_16035.net","PP",1858,3,9,0,0,1,1,4.66667,1,4,16,9,1,1
16098,"OssMMNet2004_4_16098.net","MM",2004,4,294,6.6,43.56,0,0,0.0866667,0.00751111688889,2,1,20,400,5,0.347368,0.347368,"OssPPNet2004_4_16098.net","PP",294,1.333,1.778,0.333333,0.111110888889,0.777778,0.604938617284,6.5,2,3,9,4,0.666667,1
16098,"OssMMNet2004_10_16098.net","MM",2004,10,39,6.111,37.346,0,0,0.0979938,0.00960278483844,2.01818,1,18,324,7,0.359477,0.359477,"OssPPNet2004_10_16098.net","PP",39,2.5,6.25,0.25,0.0625,0.875,0.765625,3.4,2,4,16,10,0.833333,1
16098,"OssMMNet2004_11_16098.net","MM",2004,11,291,4,16,0,0,0.0777778,0.00604938617284,2,1,18,324,8,0.235294,0.235294,"OssPPNet2004_11_16098.net","PP",291,2,4,0.5,0.25,0.775,0.600625,3,2,4,16,11,0.666667,1
16098,"OssMMNet2004_12_16098.net","MM",2004,12,776,0.8,0.64,0,0,0.0711111,0.00505678854321,2,1,15,225,9,0.0571429,0.0571429,"OssPPNet2004_12_16098.net","PP",776,2,4,0.5,0.25,0.775,0.600625,1.75,2,4,16,12,0.666667,1
16098,"OssMMNet2005_7_16098.net","MM",2005,7,321,0.333,0.111,0.0833333,0.00694443888889,0.0873498,0.00762998756004,2,2,12,144,10,0.030303,0.0454545,"OssPPNet2005_7_16098.net","PP",321,2,4,0,0,1,1,1.66667,1,3,9,7,1,1
16098,"OssMMNet2005_8_16098.net","MM",2005,8,309,7.333,53.778,0,0,0.164444,0.027041829136,2.01818,1,15,225,11,0.52381,0.52381,"OssPPNet2005_8_16098.net","PP",309,2,4,0,0,1,1,5,1,3,9,8,1,1
16348,"OssMMNet2001_8_16348.net","MM",2001,8,290,1.333,1.778,0.333333,0.111110888889,0.777778,0.604938617284,2,2,3,9,1,0.666667,1,"OssPPNet2001_8_16348.net","PP",290,11,121,0,0,1,1,1.0303,1,12,144,8,1,1
16348,"OssMMNet2001_10_16348.net","MM",2001,10,1382,1.333,1.778,0.333333,0.111110888889,0.777778,0.604938617284,4,2,3,9,2,0.666667,1,"OssPPNet2001_10_16348.net","PP",1382,11,121,0,0,1,1,1.18182,1,12,144,10,1,1
16348,"OssMMNet2001_11_16348.net","MM",2001,11,63,1.333,1.778,0.333333,0.111110888889,0.777778,0.604938617284,3.5,2,3,9,3,0.666667,1,"OssPPNet2001_11_16348.net","PP",63,12,144,0,0,1,1,1.11538,1,13,169,11,1,1
16348,"OssMMNet2001_12_16348.net","MM",2001,12,2215,3,9,0.166667,0.027777888889,0.429293,0.184292479849,3.55556,2,6,36,4,0.6,0.666667,"OssPPNet2001_12_16348.net","PP",2215,14.947,223.424,1.52632,2.3296527424,0.878127,0.771107028129,1.28169,2,19,361,12,0.830409,1
16348,"OssMMNet2002_1_16348.net","MM",2002,1,1313,5.5,30.25,0.75,0.5625,0.841667,0.708403338889,2.95455,2,8,64,5,0.785714,1,"OssPPNet2002_1_16348.net","PP",1313,15.714,246.939,2.14286,4.5918489796,0.845517,0.714898997289,1.40606,2,21,441,1,0.785714,1
16348,"OssMMNet2002_2_16348.net","MM",2002,2,966,5.231,27.361,0.846154,0.715976591716,0.20194,0.0407797636,2.82353,2,13,169,6,0.435897,0.576923,"OssPPNet2002_2_16348.net","PP",966,13.6,184.96,1.75,3.0625,0.438773,0.192521745529,1.58088,2,20,400,2,0.715789,0.9
16348,"OssMMNet2002_3_16348.net","MM",2002,3,1413,5.538,30.675,0,0,0.16213,0.0262861369,3.13889,1,13,169,7,0.461538,0.461538,"OssPPNet2002_3_16348.net","PP",1413,13.053,170.371,1.52632,2.3296527424,0.440549,0.194083421401,1.76613,2,19,361,3,0.725146,0.894737
16348,"OssMMNet2002_4_16348.net","MM",2002,4,1086,5.538,30.675,0,0,0.16213,0.0262861369,2.88889,1,13,169,8,0.461538,0.461538,"OssPPNet2002_4_16348.net","PP",1086,12.111,146.679,1.5,2.25,0.437731,0.191608428361,1.66972,2,18,324,4,0.712418,0.888889
16348,"OssMMNet2002_5_16348.net","MM",2002,5,803,5.857,34.306,0.285714,0.081632489796,0.161571,0.026105188041,3,2,14,196,9,0.450549,0.494505,"OssPPNet2002_5_16348.net","PP",803,12.7,161.29,2.2,4.84,0.429408,0.184391230464,1.65354,2,20,400,5,0.668421,0.9
16348,"OssMMNet2002_6_16348.net","MM",2002,6,693,4.462,19.905,0.538462,0.289941325444,0.158709,0.025188546681,3.24138,2,13,169,10,0.371795,0.461538,"OssPPNet2002_6_16348.net","PP",693,12.444,154.864,1.33333,1.7777688889,0.441975,0.195341900625,1.75,2,18,324,6,0.732026,0.888889
16348,"OssMMNet2002_7_16348.net","MM",2002,7,725,4.154,17.254,0.692308,0.479290366864,0.157733,0.024879699289,3.18519,2,13,169,11,0.346154,0.461538,"OssPPNet2002_7_16348.net","PP",725,13.263,175.911,1.42105,2.0193831025,0.442985,0.196235710225,1.65079,2,19,361,7,0.736842,0.894737
16348,"OssMMNet2002_8_16348.net","MM",2002,8,467,3.857,14.878,0.642857,0.413265122449,0.130007,0.016901820049,3.18519,2,14,196,12,0.296703,0.395604,"OssPPNet2002_8_16348.net","PP",467,11.75,138.062,0.6875,0.47265625,0.452509,0.204764395081,1.87234,2,16,256,8,0.783333,0.875
16348,"OssMMNet2002_9_16348.net","MM",2002,9,1138,4,16,1,1,0.129556,0.016784757136,3.3,2,15,225,13,0.285714,0.428571,"OssPPNet2002_9_16348.net","PP",1138,13.364,178.587,1.13636,1.2913140496,0.216009,0.046659888081,1.86395,2,22,484,9,0.636364,0.744589
16348,"OssMMNet2002_10_16348.net","MM",2002,10,620,5.2,27.04,1.06667,1.1377848889,0.158742,0.025199022564,3.23077,2,15,225,14,0.371429,0.52381,"OssPPNet2002_10_16348.net","PP",620,12.526,156.909,2.21053,4.8864428809,0.427566,0.182812684356,2.05882,3,19,361,10,0.695906,0.894737
16348,"OssMMNet2002_11_16348.net","MM",2002,11,624,4,16,1,1,0.129556,0.016784757136,3.13333,2,15,225,15,0.285714,0.428571,"OssPPNet2002_11_16348.net","PP",624,12,144,0.619048,0.383220426304,0.169333,0.028673664889,1.84921,2,21,441,11,0.6,0.661905
16348,"OssMMNet2002_12_16348.net","MM",2002,12,937,3.6,12.96,0.6,0.36,0.110687,0.012251611969,3.62963,2,15,225,16,0.257143,0.342857,"OssPPNet2002_12_16348.net","PP",937,12.526,156.909,0.105263,0.011080299169,0.218428,0.047710791184,2.11765,2,19,361,12,0.695906,0.707602
16348,"OssMMNet2003_1_16348.net","MM",2003,1,1082,3.467,12.018,0.666667,0.444444888889,0.110508,0.012212018064,3.69231,2,15,225,17,0.247619,0.342857,"OssPPNet2003_1_16348.net","PP",1082,15.739,247.72,0.434783,0.189036257089,0.220858,0.048778256164,1.74586,2,23,529,1,0.715415,0.754941
16348,"OssMMNet2003_2_16348.net","MM",2003,2,644,3.2,10.24,0.8,0.64,0.110145,0.012131921025,3.54167,2,15,225,18,0.228571,0.342857,"OssPPNet2003_2_16348.net","PP",644,14.727,216.893,0.454545,0.206611157025,0.219706,0.048270726436,1.7284,2,22,484,2,0.701299,0.744589
16348,"OssMMNet2003_3_16348.net","MM",2003,3,446,3.429,11.755,1.57143,2.4693922449,0.154417,0.023844609889,3.375,3,14,196,19,0.263736,0.494505,"OssPPNet2003_3_16348.net","PP",446,17,289,1,1,0.914855,0.836959671025,1.61765,2,20,400,3,0.894737,1
16348,"OssMMNet2003_4_16348.net","MM",2003,4,635,5,25,0.714286,0.510204489796,0.159134,0.025323629956,3.28571,2,14,196,20,0.384615,0.494505,"OssPPNet2003_4_16348.net","PP",635,16.1,259.21,0.5,0.25,0.465436,0.216630670096,1.70807,2,20,400,4,0.847368,0.9
16348,"OssMMNet2003_5_16348.net","MM",2003,5,747,5.333,28.444,1.73333,3.0044328889,0.199339,0.039736036921,2.975,2,15,225,21,0.380952,0.628571,"OssPPNet2003_5_16348.net","PP",747,16.8,282.24,1.1,1.21,0.913079,0.833713260241,1.73214,2,20,400,5,0.884211,1
16348,"OssMMNet2003_6_16348.net","MM",2003,6,790,5.857,34.306,1,1,0.202917,0.041175308889,3.09756,2,14,196,22,0.450549,0.604396,"OssPPNet2003_6_16348.net","PP",790,17.474,305.33,0.263158,0.069252132964,0.974708,0.950055685264,1.76506,2,19,361,6,0.97076,1
16348,"OssMMNet2003_7_16348.net","MM",2003,7,1232,4.133,17.084,1.6,2.56,0.156027,0.024344424729,3.41935,2,15,225,23,0.295238,0.52381,"OssPPNet2003_7_16348.net","PP",1232,19.429,377.469,0.285714,0.081632489796,0.975406,0.951416864836,1.69118,2,21,441,7,0.971429,1
16348,"OssMMNet2003_8_16348.net","MM",2003,8,381,3.857,14.878,1.28571,1.6530502041,0.15594,0.0243172836,3,2,14,196,24,0.296703,0.494505,"OssPPNet2003_8_16348.net","PP",381,17.368,301.662,0.315789,0.099722692521,0.970222,0.941330729284,1.57576,2,19,361,8,0.964912,1
16348,"OssMMNet2003_9_16348.net","MM",2003,9,584,3.857,14.878,1.28571,1.6530502041,0.15594,0.0243172836,2.66667,2,14,196,25,0.296703,0.494505,"OssPPNet2003_9_16348.net","PP",584,16.333,266.778,0.333333,0.111110888889,0.966989,0.935067726121,1.5034,2,18,324,9,0.960784,1
16348,"OssMMNet2003_10_16348.net","MM",2003,10,1557,3.091,9.554,1,1,0.195235,0.038116705225,3.05882,2,11,121,26,0.309091,0.509091,"OssPPNet2003_10_16348.net","PP",1557,15.294,233.91,0.352941,0.124567349481,0.963196,0.927746534416,1.47692,2,17,289,10,0.955882,1
16348,"OssMMNet2003_11_16348.net","MM",2003,11,1629,2.182,4.76,0.272727,0.074380016529,0.130765,0.017099485225,3.08333,2,11,121,27,0.218182,0.272727,"OssPPNet2003_11_16348.net","PP",1629,15.667,245.444,0.666667,0.444444888889,0.935927,0.875959349329,1.39007,2,18,324,11,0.921569,1
16348,"OssMMNet2003_12_16348.net","MM",2003,12,1379,1.4,1.96,0.3,0.09,0.131537,0.017301982369,3,2,10,100,28,0.155556,0.222222,"OssPPNet2003_12_16348.net","PP",1379,12.4,153.76,0.8,0.64,0.91,0.8281,1.31183,2,15,225,12,0.885714,1
16375,"OssMMNet2004_4_16375.net","MM",2004,4,37,1.333,1.778,0.333333,0.111110888889,0.777778,0.604938617284,2,2,3,9,1,0.666667,1,"OssPPNet2004_4_16375.net","PP",37,2,4,0,0,1,1,1.66667,1,3,9,4,1,1
16375,"OssMMNet2004_5_16375.net","MM",2004,5,75,1.333,1.778,0.333333,0.111110888889,0.777778,0.604938617284,2,2,3,9,2,0.666667,1,"OssPPNet2004_5_16375.net","PP",75,2.5,6.25,0.25,0.0625,0.875,0.765625,1.4,2,4,16,5,0.833333,1
16375,"OssMMNet2004_6_16375.net","MM",2004,6,298,2,4,0,0,1,1,2.33333,1,3,9,3,1,1,"OssPPNet2004_6_16375.net","PP",298,2,4,0,0,1,1,2.33333,1,3,9,6,1,1
16375,"OssMMNet2004_7_16375.net","MM",2004,7,523,2,4,0,0,1,1,2.33333,1,3,9,4,1,1,"OssPPNet2004_7_16375.net","PP",523,2,4,0,0,1,1,2.33333,1,3,9,7,1,1
16375,"OssMMNet2004_8_16375.net","MM",2004,8,700,1,1,0.5,0.25,0.25817,0.0666517489,2.33333,2,6,36,5,0.2,0.4,"OssPPNet2004_8_16375.net","PP",700,4,16,0,0,1,1,1.5,1,5,25,8,1,1
16375,"OssMMNet2004_12_16375.net","MM",2004,12,281,0.857,0.735,0,0,0.167347,0.028005018409,2,1,7,49,6,0.142857,0.142857,"OssPPNet2004_12_16375.net","PP",281,2,4,0.5,0.25,0.775,0.600625,1.5,2,4,16,12,0.666667,1
16375,"OssMMNet2005_5_16375.net","MM",2005,5,242,1,1,0,0,0.208333,0.043402638889,2,1,6,36,7,0.2,0.2,"OssPPNet2005_5_16375.net","PP",242,3,9,0,0,1,1,1.33333,1,4,16,5,1,1
16375,"OssMMNet2005_7_16375.net","MM",2005,7,200,0.8,0.64,0.2,0.04,0.269744,0.072761825536,2,2,5,25,8,0.2,0.3,"OssPPNet2005_7_16375.net","PP",200,5,25,0,0,1,1,1.13333,1,6,36,7,1,1
16375,"OssMMNet2005_8_16375.net","MM",2005,8,335,4,16,0.5,0.25,0.854167,0.729601263889,2.66667,2,6,36,9,0.8,1,"OssPPNet2005_8_16375.net","PP",335,5,25,0,0,1,1,2.13333,1,6,36,8,1,1
16375,"OssMMNet2005_9_16375.net","MM",2005,9,111,1.333,1.778,0.333333,0.111110888889,0.264297,0.069852904209,3,2,6,36,10,0.266667,0.4,"OssPPNet2005_9_16375.net","PP",111,3.6,12.96,0.2,0.04,0.92,0.8464,2.11111,2,5,25,9,0.9,1
16707,"OssMMNet2003_4_16707.net","MM",2003,4,58,2,4,0.875,0.765625,0.257047,0.066073160209,2,2,8,64,1,0.285714,0.535714,"OssPPNet2003_4_16707.net","PP",58,6,36,0,0,1,1,1.2381,1,7,49,4,1,1
16707,"OssMMNet2003_5_16707.net","MM",2003,5,165,1.778,3.16,0.777778,0.604938617284,0.192629,0.037105931641,2.125,2,9,81,2,0.222222,0.416667,"OssPPNet2003_5_16707.net","PP",165,6,36,0,0,1,1,1.33333,1,7,49,5,1,1
16707,"OssMMNet2003_6_16707.net","MM",2003,6,587,2.4,5.76,0.3,0.09,0.157446,0.024789242916,2.16667,2,10,100,3,0.266667,0.333333,"OssPPNet2003_6_16707.net","PP",587,6,36,0,0,1,1,1.47619,1,7,49,6,1,1
16707,"OssMMNet2003_7_16707.net","MM",2003,7,756,2.667,7.111,0.333333,0.111110888889,0.198797,0.039520247209,2.41667,2,9,81,4,0.333333,0.416667,"OssPPNet2003_7_16707.net","PP",756,7,49,0,0,1,1,1.57143,1,8,64,7,1,1
16707,"OssMMNet2003_8_16707.net","MM",2003,8,244,5,25,0.125,0.015625,0.444792,0.197839923264,2.7,2,8,64,5,0.714286,0.75,"OssPPNet2003_8_16707.net","PP",244,6.889,47.457,0.555556,0.308642469136,0.895537,0.801986518369,1.77419,2,9,81,8,0.861111,1
16707,"OssMMNet2003_9_16707.net","MM",2003,9,109,4.286,18.367,0,0,0.44898,0.2015830404,2.33333,1,7,49,6,0.714286,0.714286,"OssPPNet2003_9_16707.net","PP",109,7,49,0,0,1,1,1.53571,1,8,64,9,1,1
16707,"OssMMNet2003_10_16707.net","MM",2003,10,215,4.286,18.367,0,0,0.44898,0.2015830404,2.33333,1,7,49,7,0.714286,0.714286,"OssPPNet2003_10_16707.net","PP",215,7,49,0,0,1,1,1.53571,1,8,64,10,1,1
16707,"OssMMNet2003_11_16707.net","MM",2003,11,227,4.286,18.367,0,0,0.44898,0.2015830404,2.4,1,7,49,8,0.714286,0.714286,"OssPPNet2003_11_16707.net","PP",227,7,49,0,0,1,1,1.67857,1,8,64,11,1,1
16707,"OssMMNet2003_12_16707.net","MM",2003,12,271,3.75,14.062,0,0,0.28125,0.0791015625,3.13333,1,8,64,9,0.535714,0.535714,"OssPPNet2003_12_16707.net","PP",271,7,49,0,0,1,1,2,1,8,64,12,1,1
16707,"OssMMNet2004_1_16707.net","MM",2004,1,146,3.75,14.062,0,0,0.28125,0.0791015625,2.2,1,8,64,10,0.535714,0.535714,"OssPPNet2004_1_16707.net","PP",146,6,36,0,0,1,1,1.66667,1,7,49,1,1,1
16707,"OssMMNet2004_2_16707.net","MM",2004,2,123,3.75,14.062,0,0,0.28125,0.0791015625,2.2,1,8,64,11,0.535714,0.535714,"OssPPNet2004_2_16707.net","PP",123,5.5,30.25,0.75,0.5625,0.848558,0.720050679364,1.63636,2,8,64,2,0.785714,1
16707,"OssMMNet2004_3_16707.net","MM",2004,3,87,3.75,14.062,0,0,0.28125,0.0791015625,2.2,1,8,64,12,0.535714,0.535714,"OssPPNet2004_3_16707.net","PP",87,7,49,0,0,1,1,1.5,1,8,64,3,1,1
16707,"OssMMNet2004_4_16707.net","MM",2004,4,224,4.222,17.827,0.222222,0.049382617284,0.278139,0.077361303321,2.42105,2,9,81,13,0.527778,0.583333,"OssPPNet2004_4_16707.net","PP",224,7.111,50.568,0.444444,0.197530469136,0.91358,0.8346284164,1.53125,2,9,81,4,0.888889,1
16707,"OssMMNet2004_5_16707.net","MM",2004,5,208,3.75,14.062,0,0,0.28125,0.0791015625,2.13333,1,8,64,14,0.535714,0.535714,"OssPPNet2004_5_16707.net","PP",208,7.111,50.568,0.444444,0.197530469136,0.91358,0.8346284164,1.3125,2,9,81,5,0.888889,1
16707,"OssMMNet2004_6_16707.net","MM",2004,6,111,4.75,22.562,0.25,0.0625,0.436979,0.190950646441,2.52632,2,8,64,15,0.678571,0.75,"OssPPNet2004_6_16707.net","PP",111,9.273,85.983,0.363636,0.132231140496,0.940968,0.885420777024,1.5098,2,11,121,6,0.927273,1
16707,"OssMMNet2004_7_16707.net","MM",2004,7,149,3.778,14.272,0.444444,0.197530469136,0.272656,0.074341294336,2.64706,2,9,81,16,0.472222,0.583333,"OssPPNet2004_7_16707.net","PP",149,9,81,0,0,1,1,1.6,1,10,100,7,1,1
16707,"OssMMNet2004_8_16707.net","MM",2004,8,30,3.778,14.272,0.444444,0.197530469136,0.272656,0.074341294336,2.76471,2,9,81,17,0.472222,0.583333,"OssPPNet2004_8_16707.net","PP",30,9,81,0,0,1,1,1.64444,1,10,100,8,1,1
16707,"OssMMNet2004_9_16707.net","MM",2004,9,73,3.778,14.272,0.444444,0.197530469136,0.272656,0.074341294336,2.64706,2,9,81,18,0.472222,0.583333,"OssPPNet2004_9_16707.net","PP",73,9,81,0,0,1,1,1.6,1,10,100,9,1,1
16707,"OssMMNet2004_10_16707.net","MM",2004,10,504,2.364,5.587,0.181818,0.033057785124,0.131246,0.017225512516,2.61538,2,11,121,19,0.236364,0.272727,"OssPPNet2004_10_16707.net","PP",504,9,81,0,0,1,1,1.53333,1,10,100,10,1,1
16707,"OssMMNet2004_11_16707.net","MM",2004,11,78,1.778,3.16,0.222222,0.049382617284,0.158352,0.025075355904,2.5,2,9,81,20,0.222222,0.277778,"OssPPNet2004_11_16707.net","PP",78,9,81,0,0,1,1,1.4,1,10,100,11,1,1
16707,"OssMMNet2004_12_16707.net","MM",2004,12,537,1.818,3.306,0.454545,0.206611157025,0.12981,0.0168506361,2.6,2,11,121,21,0.181818,0.272727,"OssPPNet2004_12_16707.net","PP",537,9,81,0,0,1,1,1.46667,1,10,100,12,1,1
16707,"OssMMNet2005_1_16707.net","MM",2005,1,77,1.455,2.116,0.181818,0.033057785124,0.113795,0.012949302025,2.25,2,11,121,22,0.145455,0.181818,"OssPPNet2005_1_16707.net","PP",77,7,49,0,0,1,1,1.32143,1,8,64,1,1,1
16707,"OssMMNet2005_2_16707.net","MM",2005,2,120,0.6,0.36,0.3,0.09,0.115824,0.013415198976,2,2,10,100,23,0.0666667,0.133333,"OssPPNet2005_2_16707.net","PP",120,6,36,0,0,1,1,1.14286,1,7,49,2,1,1
16707,"OssMMNet2005_3_16707.net","MM",2005,3,162,0.4,0.16,0.1,0.01,0.107158,0.011482836964,2,2,10,100,24,0.0444444,0.0666667,"OssPPNet2005_3_16707.net","PP",162,6,36,0,0,1,1,1.09524,1,7,49,3,1,1
18259,"OssMMNet2003_9_18259.net","MM",2003,9,249,0.571,0.327,0,0,0.156463,0.024480670369,2,1,7,49,1,0.0952381,0.0952381,"OssPPNet2003_9_18259.net","PP",249,2,4,0.5,0.25,0.775,0.600625,1.5,2,4,16,9,0.666667,1
18259,"OssMMNet2004_4_18259.net","MM",2004,4,1127,1.143,1.306,0.285714,0.081632489796,0.198477,0.039393119529,2,2,7,49,2,0.190476,0.285714,"OssPPNet2004_4_18259.net","PP",1127,2.5,6.25,0.25,0.0625,0.875,0.765625,1.6,2,4,16,4,0.833333,1
18259,"OssMMNet2005_2_18259.net","MM",2005,2,700,0.545,0.298,0.272727,0.074380016529,0.102474,0.010500920676,2,2,11,121,3,0.0545455,0.109091,"OssPPNet2005_2_18259.net","PP",700,5,25,0,0,1,1,1.2,1,6,36,2,1,1
18259,"OssMMNet2005_3_18259.net","MM",2005,3,1816,1.067,1.138,0.133333,0.017777688889,0.0745916,0.00556390679056,3,2,15,225,4,0.0761905,0.0952381,"OssPPNet2005_3_18259.net","PP",1816,6.889,47.457,0.555556,0.308642469136,0.895537,0.801986518369,1.90323,2,9,81,3,0.861111,1
18259,"OssMMNet2005_4_18259.net","MM",2005,4,521,1.077,1.16,0.615385,0.378698698225,0.0975642,0.00951877312164,2.42857,2,13,169,5,0.0897436,0.192308,"OssPPNet2005_4_18259.net","PP",521,6.667,44.444,0.666667,0.444444888889,0.878307,0.771423186249,1.46667,2,9,81,4,0.833333,1
18259,"OssMMNet2005_5_18259.net","MM",2005,5,1725,1.667,2.778,0,0,0.100694,0.010139281636,2.7,1,12,144,6,0.151515,0.151515,"OssPPNet2005_5_18259.net","PP",1725,6.889,47.457,0.555556,0.308642469136,0.895537,0.801986518369,1.3871,2,9,81,5,0.861111,1
18259,"OssMMNet2005_6_18259.net","MM",2005,6,1349,2.6,6.76,0.2,0.04,0.158279,0.025052241841,2.46154,2,10,100,7,0.288889,0.333333,"OssPPNet2005_6_18259.net","PP",1349,6.889,47.457,0.555556,0.308642469136,0.895537,0.801986518369,1.41935,2,9,81,6,0.861111,1
